Tipo cambio de compra y de venta del dólar de los Estados Unidos de América
Referencia del Banco Central de Costa Rica, en colones costarricenses


Fecha;Tipo cambio compra;Tipo cambio venta
2020-01-03;569.50000000;576.30000000
2020-01-04;569.37000000;576.24000000
2020-01-05;569.37000000;576.24000000
2020-01-06;569.37000000;576.24000000
2020-01-07;567.47000000;576.37000000
2020-01-08;569.58000000;576.72000000
2020-01-09;569.47000000;576.74000000
2020-01-10;569.84000000;576.49000000
2020-01-11;568.61000000;575.93000000
2020-01-12;568.61000000;575.93000000
2020-01-13;568.61000000;575.93000000
2020-01-14;566.59000000;573.34000000
2020-01-15;565.82000000;572.01000000
2020-01-16;564.67000000;570.74000000
2020-01-17;563.37000000;569.43000000
2020-01-18;561.47000000;568.43000000
2020-01-19;561.47000000;568.43000000
2020-01-20;561.47000000;568.43000000
2020-01-21;561.54000000;568.42000000
2020-01-22;563.46000000;570.32000000
2020-01-23;565.35000000;572.03000000
2020-01-24;567.19000000;573.61000000
2020-01-25;566.44000000;573.51000000
2020-01-26;566.44000000;573.51000000
2020-01-27;566.44000000;573.51000000
2020-01-28;565.53000000;573.13000000
2020-01-29;566.55000000;572.64000000
2020-01-30;567.26000000;573.08000000
2020-01-31;567.06000000;573.36000000
2020-02-01;566.38000000;573.61000000
2020-02-02;566.38000000;573.61000000
2020-02-03;566.38000000;573.61000000
2020-02-04;567.47000000;576.12000000
2020-02-05;571.50000000;578.69000000
2020-02-06;572.70000000;578.64000000
2020-02-07;572.69000000;579.34000000
2020-02-08;570.40000000;577.83000000
2020-02-09;570.40000000;577.83000000
2020-02-10;570.40000000;577.83000000
2020-02-11;568.50000000;576.30000000
2020-02-12;568.17000000;574.43000000
2020-02-13;566.80000000;572.52000000
2020-02-14;565.61000000;571.22000000
2020-02-15;563.98000000;570.33000000
2020-02-16;563.98000000;570.33000000
2020-02-17;563.98000000;570.33000000
2020-02-18;564.12000000;571.63000000
2020-02-19;566.03000000;573.02000000
2020-02-20;567.06000000;574.93000000
2020-02-21;569.08000000;575.34000000
2020-02-22;569.46000000;575.93000000
2020-02-23;569.46000000;575.93000000
2020-02-24;569.46000000;575.93000000
2020-02-25;568.77000000;575.03000000
2020-02-26;568.63000000;574.68000000
2020-02-27;567.15000000;572.68000000
2020-02-28;565.84000000;571.54000000
2020-02-29;565.87000000;572.33000000
2020-03-01;565.87000000;572.33000000
2020-03-02;565.87000000;572.33000000
2020-03-03;566.37000000;574.39000000
2020-03-04;569.08000000;576.37000000
2020-03-05;569.61000000;578.08000000
2020-03-06;569.70000000;576.57000000
2020-03-07;566.21000000;573.35000000
2020-03-08;566.21000000;573.35000000
2020-03-09;566.21000000;573.35000000
2020-03-10;565.13000000;572.37000000
2020-03-11;564.57000000;570.25000000
2020-03-12;561.70000000;567.42000000
2020-03-13;562.21000000;568.00000000
2020-03-14;560.66000000;567.68000000
2020-03-15;560.66000000;567.68000000
2020-03-16;560.66000000;567.68000000
2020-03-17;560.75000000;568.32000000
2020-03-18;563.22000000;568.70000000
2020-03-19;563.38000000;569.74000000
2020-03-20;564.80000000;570.64000000
2020-03-21;565.64000000;573.56000000
2020-03-22;565.64000000;573.56000000
2020-03-23;565.64000000;573.56000000
2020-03-24;569.54000000;576.98000000
2020-03-25;572.33000000;579.70000000
2020-03-26;575.42000000;582.05000000
2020-03-27;577.33000000;583.83000000
2020-03-28;577.90000000;585.50000000
2020-03-29;577.90000000;585.50000000
2020-03-30;577.90000000;585.50000000
2020-03-31;579.50000000;587.37000000
2020-04-01;577.10000000;583.71000000
2020-04-02;573.19000000;580.08000000
2020-04-03;570.94000000;577.96000000
2020-04-04;567.30000000;575.49000000
2020-04-05;567.30000000;575.49000000
2020-04-06;567.30000000;575.49000000
2020-04-07;568.25000000;574.45000000
2020-04-08;568.55000000;575.12000000
2020-04-09;568.55000000;575.12000000
2020-04-10;568.55000000;575.12000000
2020-04-11;568.55000000;575.12000000
2020-04-12;568.55000000;575.12000000
2020-04-13;568.55000000;575.12000000
2020-04-14;566.35000000;573.07000000
2020-04-15;564.13000000;569.29000000
2020-04-16;561.28000000;567.52000000
2020-04-17;559.65000000;565.54000000
2020-04-18;558.99000000;565.11000000
2020-04-19;558.99000000;565.11000000
2020-04-20;558.99000000;565.11000000
2020-04-21;562.97000000;569.18000000
2020-04-22;564.29000000;571.90000000
2020-04-23;564.68000000;571.09000000
2020-04-24;564.38000000;569.03000000
2020-04-25;562.93000000;570.07000000
2020-04-26;562.93000000;570.07000000
2020-04-27;562.93000000;570.07000000
2020-04-28;563.35000000;569.75000000
2020-04-29;564.88000000;571.09000000
2020-04-30;564.42000000;571.46000000
2020-05-01;565.24000000;571.92000000
2020-05-02;565.24000000;571.92000000
2020-05-03;565.24000000;571.92000000
2020-05-04;565.24000000;571.92000000
2020-05-05;564.81000000;572.42000000
2020-05-06;565.57000000;572.70000000
2020-05-07;565.04000000;571.91000000
2020-05-08;565.82000000;571.97000000
2020-05-09;565.30000000;572.03000000
2020-05-10;565.30000000;572.03000000
2020-05-11;565.30000000;572.03000000
2020-05-12;565.48000000;572.35000000
2020-05-13;566.32000000;571.60000000
2020-05-14;566.43000000;571.82000000
2020-05-15;566.13000000;571.76000000
2020-05-16;565.48000000;572.39000000
2020-05-17;565.48000000;572.39000000
2020-05-18;565.48000000;572.39000000
2020-05-19;566.57000000;573.39000000
2020-05-20;567.07000000;574.50000000
2020-05-21;567.67000000;574.72000000
2020-05-22;566.87000000;574.00000000
2020-05-23;566.57000000;573.68000000
2020-05-24;566.57000000;573.68000000
2020-05-25;566.57000000;573.68000000
2020-05-26;568.19000000;574.07000000
2020-05-27;567.62000000;575.00000000
2020-05-28;570.64000000;575.20000000
2020-05-29;569.46000000;576.11000000
2020-05-30;570.22000000;576.93000000
2020-05-31;570.22000000;576.93000000
2020-06-01;570.22000000;576.93000000
2020-06-02;571.29000000;579.35000000
2020-06-03;573.19000000;581.02000000
2020-06-04;574.66000000;582.02000000
2020-06-05;573.68000000;582.45000000
2020-06-06;574.99000000;582.87000000
2020-06-07;574.99000000;582.87000000
2020-06-08;574.99000000;582.87000000
2020-06-09;575.70000000;583.72000000
2020-06-10;577.25000000;584.02000000
2020-06-11;576.90000000;583.14000000
2020-06-12;574.50000000;580.61000000
2020-06-13;571.42000000;578.83000000
2020-06-14;571.42000000;578.83000000
2020-06-15;571.42000000;578.83000000
2020-06-16;571.04000000;577.88000000
2020-06-17;571.33000000;577.79000000
2020-06-18;573.23000000;579.18000000
2020-06-19;574.26000000;579.62000000
2020-06-20;570.26000000;579.72000000
2020-06-21;570.26000000;579.72000000
2020-06-22;570.26000000;579.72000000
2020-06-23;574.06000000;580.13000000
2020-06-24;573.31000000;580.86000000
2020-06-25;576.33000000;582.26000000
2020-06-26;576.83000000;582.92000000
2020-06-27;577.49000000;583.67000000
2020-06-28;577.49000000;583.67000000
2020-06-29;577.49000000;583.67000000
2020-06-30;577.51000000;583.49000000
2020-07-01;579.01000000;584.96000000
2020-07-02;579.27000000;586.23000000
2020-07-03;577.06000000;586.21000000
2020-07-04;577.65000000;585.34000000
2020-07-05;577.65000000;585.34000000
2020-07-06;577.65000000;585.34000000
2020-07-07;577.51000000;585.79000000
2020-07-08;578.08000000;585.19000000
2020-07-09;579.20000000;584.96000000
2020-07-10;578.26000000;585.19000000
2020-07-11;579.00000000;584.65000000
2020-07-12;579.00000000;584.65000000
2020-07-13;579.00000000;584.65000000
2020-07-14;577.84000000;584.55000000
2020-07-15;577.50000000;583.46000000
2020-07-16;578.74000000;582.86000000
2020-07-17;578.91000000;584.16000000
2020-07-18;578.70000000;584.52000000
2020-07-19;578.70000000;584.52000000
2020-07-20;578.70000000;584.52000000
2020-07-21;576.47000000;584.94000000
2020-07-22;576.73000000;585.21000000
2020-07-23;579.78000000;585.62000000
2020-07-24;579.60000000;586.01000000
2020-07-25;579.69000000;586.27000000
2020-07-26;579.69000000;586.27000000
2020-07-27;579.69000000;586.27000000
2020-07-28;579.69000000;586.27000000
2020-07-29;580.49000000;586.90000000
2020-07-30;580.51000000;586.91000000
2020-07-31;582.15000000;588.33000000
2020-08-01;582.41000000;590.74000000
2020-08-02;582.41000000;590.74000000
2020-08-03;582.41000000;590.74000000
2020-08-04;584.23000000;592.22000000
2020-08-05;586.65000000;594.44000000
2020-08-06;588.12000000;595.21000000
2020-08-07;588.70000000;596.17000000
2020-08-08;588.22000000;595.91000000
2020-08-09;588.22000000;595.91000000
2020-08-10;588.22000000;595.91000000
2020-08-11;590.69000000;598.21000000
2020-08-12;592.54000000;599.13000000
2020-08-13;594.48000000;600.11000000
2020-08-14;592.81000000;598.23000000
2020-08-15;591.44000000;598.28000000
2020-08-16;591.44000000;598.28000000
2020-08-17;591.44000000;598.28000000
2020-08-18;591.44000000;598.28000000
2020-08-19;591.38000000;597.97000000
2020-08-20;591.69000000;597.82000000
2020-08-21;588.34000000;596.42000000
2020-08-22;588.38000000;595.58000000
2020-08-23;588.38000000;595.58000000
2020-08-24;588.38000000;595.58000000
2020-08-25;588.04000000;596.93000000
2020-08-26;591.52000000;597.21000000
2020-08-27;591.61000000;598.31000000
2020-08-28;591.43000000;597.66000000
2020-08-29;590.21000000;598.00000000
2020-08-30;590.21000000;598.00000000
2020-08-31;590.21000000;598.00000000
2020-09-01;592.02000000;598.03000000
2020-09-02;593.12000000;599.44000000
2020-09-03;593.21000000;600.18000000
2020-09-04;594.10000000;600.80000000
2020-09-05;595.36000000;600.52000000
2020-09-06;595.36000000;600.52000000
2020-09-07;595.36000000;600.52000000
2020-09-08;594.61000000;601.42000000
2020-09-09;592.96000000;601.59000000
2020-09-10;595.70000000;600.50000000
2020-09-11;592.43000000;599.08000000
2020-09-12;590.92000000;597.43000000
2020-09-13;590.92000000;597.43000000
2020-09-14;590.92000000;597.43000000
2020-09-15;590.92000000;597.43000000
2020-09-16;591.90000000;598.32000000
2020-09-17;593.80000000;599.47000000
2020-09-18;594.80000000;599.86000000
2020-09-19;594.93000000;601.51000000
2020-09-20;594.93000000;601.51000000
2020-09-21;594.93000000;601.51000000
2020-09-22;595.02000000;602.45000000
2020-09-23;596.90000000;603.17000000
2020-09-24;596.58000000;604.16000000
2020-09-25;598.25000000;604.10000000
2020-09-26;598.65000000;604.47000000
2020-09-27;598.65000000;604.47000000
2020-09-28;598.65000000;604.47000000
2020-09-29;599.38000000;606.10000000
2020-09-30;600.45000000;606.68000000
2020-10-01;601.71000000;607.93000000
2020-10-02;599.16000000;605.80000000
2020-10-03;597.16000000;604.90000000
2020-10-04;597.16000000;604.90000000
2020-10-05;597.16000000;604.90000000
2020-10-06;597.97000000;603.93000000
2020-10-07;599.10000000;605.69000000
2020-10-08;598.82000000;605.55000000
2020-10-09;599.55000000;605.34000000
2020-10-10;597.61000000;605.19000000
2020-10-11;597.61000000;605.19000000
2020-10-12;597.61000000;605.19000000
2020-10-13;598.44000000;605.38000000
2020-10-14;599.36000000;605.69000000
2020-10-15;600.71000000;606.24000000
2020-10-16;599.66000000;605.75000000
2020-10-17;599.53000000;605.24000000
2020-10-18;599.53000000;605.24000000
2020-10-19;599.53000000;605.24000000
2020-10-20;599.14000000;605.60000000
2020-10-21;598.03000000;606.11000000
2020-10-22;599.20000000;606.95000000
2020-10-23;600.03000000;606.91000000
2020-10-24;602.67000000;608.12000000
2020-10-25;602.67000000;608.12000000
2020-10-26;602.67000000;608.12000000
2020-10-27;603.01000000;609.42000000
2020-10-28;603.06000000;610.86000000
2020-10-29;605.45000000;611.93000000
2020-10-30;604.91000000;611.79000000
2020-10-31;604.74000000;612.92000000
2020-11-01;604.74000000;612.92000000
2020-11-02;604.74000000;612.92000000
2020-11-03;605.74000000;614.07000000
2020-11-04;607.11000000;614.55000000
2020-11-05;606.63000000;614.28000000
2020-11-06;608.50000000;615.24000000
2020-11-07;608.06000000;615.48000000
2020-11-08;608.06000000;615.48000000
2020-11-09;608.06000000;615.48000000
2020-11-10;609.19000000;616.41000000
2020-11-11;608.90000000;616.58000000
2020-11-12;610.85000000;616.32000000
2020-11-13;609.39000000;614.28000000
2020-11-14;606.51000000;613.41000000
2020-11-15;606.51000000;613.41000000
2020-11-16;606.51000000;613.41000000
2020-11-17;605.21000000;612.02000000
2020-11-18;604.11000000;610.62000000
2020-11-19;603.72000000;609.46000000
2020-11-20;601.10000000;605.99000000
2020-11-21;597.00000000;603.63000000
2020-11-22;597.00000000;603.63000000
2020-11-23;597.00000000;603.63000000
2020-11-24;596.95000000;602.44000000
2020-11-25;595.48000000;603.54000000
2020-11-26;597.87000000;605.66000000
2020-11-27;602.49000000;608.40000000
2020-11-28;600.18000000;608.79000000
2020-11-29;600.18000000;608.79000000
2020-11-30;600.18000000;608.79000000
2020-12-01;600.18000000;608.79000000
2020-12-02;600.64000000;607.76000000
2020-12-03;597.99000000;605.34000000
2020-12-04;597.41000000;603.25000000
2020-12-05;598.08000000;602.63000000
2020-12-06;598.08000000;602.63000000
2020-12-07;598.08000000;602.63000000
2020-12-08;598.79000000;604.67000000
2020-12-09;599.47000000;606.12000000
2020-12-10;602.72000000;608.06000000
2020-12-11;603.18000000;609.10000000
2020-12-12;602.82000000;609.91000000
2020-12-13;602.82000000;609.91000000
2020-12-14;602.82000000;609.91000000
2020-12-15;603.56000000;609.91000000
2020-12-16;601.52000000;608.84000000
2020-12-17;601.37000000;608.50000000
2020-12-18;602.40000000;608.45000000
2020-12-19;602.48000000;609.79000000
2020-12-20;602.48000000;609.79000000
2020-12-21;602.48000000;609.79000000
2020-12-22;604.69000000;611.54000000
2020-12-23;605.46000000;612.86000000
2020-12-24;605.25000000;612.62000000
2020-12-25;607.32000000;613.13000000
2020-12-26;607.32000000;613.13000000
2020-12-27;607.32000000;613.13000000
2020-12-28;607.32000000;613.13000000
2020-12-29;606.28000000;614.17000000
2020-12-30;609.43000000;616.86000000
2020-12-31;610.53000000;617.30000000
2021-01-01;610.53000000;617.30000000
2021-01-02;610.53000000;617.30000000
2021-01-03;610.53000000;617.30000000
2021-01-04;610.53000000;617.30000000
2021-01-05;609.00000000;616.51000000
2021-01-06;609.24000000;616.06000000
2021-01-07;611.60000000;617.25000000
2021-01-08;611.63000000;617.78000000
2021-01-09;609.74000000;617.80000000
2021-01-10;609.74000000;617.80000000
2021-01-11;609.74000000;617.80000000
2021-01-12;608.21000000;617.20000000
2021-01-13;608.60000000;615.88000000
2021-01-14;606.86000000;612.75000000
2021-01-15;605.03000000;611.12000000
2021-01-16;604.92000000;611.74000000
2021-01-17;604.92000000;611.74000000
2021-01-18;604.92000000;611.74000000
2021-01-19;606.58000000;612.02000000
2021-01-20;606.13000000;612.89000000
2021-01-21;606.50000000;613.69000000
2021-01-22;608.07000000;614.06000000
2021-01-23;606.29000000;614.59000000
2021-01-24;606.29000000;614.59000000
2021-01-25;606.29000000;614.59000000
2021-01-26;609.98000000;614.92000000
2021-01-27;610.29000000;615.55000000
2021-01-28;609.55000000;615.98000000
2021-01-29;609.68000000;616.01000000
2021-01-30;608.93000000;616.16000000
2021-01-31;608.93000000;616.16000000
2021-02-01;608.93000000;616.16000000
2021-02-02;609.17000000;616.09000000
2021-02-03;609.74000000;616.68000000
2021-02-04;609.59000000;615.43000000
2021-02-05;608.72000000;614.48000000
2021-02-06;606.48000000;613.94000000
2021-02-07;606.48000000;613.94000000
2021-02-08;606.48000000;613.94000000
2021-02-09;608.07000000;614.73000000
2021-02-10;608.77000000;614.55000000
2021-02-11;607.81000000;614.13000000
2021-02-12;607.33000000;612.89000000
2021-02-13;605.67000000;612.63000000
2021-02-14;605.67000000;612.63000000
2021-02-15;605.67000000;612.63000000
2021-02-16;605.12000000;613.03000000
2021-02-17;608.82000000;613.80000000
2021-02-18;607.99000000;615.34000000
2021-02-19;608.17000000;614.60000000
2021-02-20;606.37000000;614.11000000
2021-02-21;606.37000000;614.11000000
2021-02-22;606.37000000;614.11000000
2021-02-23;606.57000000;614.10000000
2021-02-24;607.13000000;613.56000000
2021-02-25;606.91000000;614.26000000
2021-02-26;609.26000000;615.08000000
2021-02-27;610.09000000;615.84000000
2021-02-28;610.09000000;615.84000000
2021-03-01;610.09000000;615.84000000
2021-03-02;609.54000000;616.48000000
2021-03-03;610.08000000;615.81000000
2021-03-04;607.96000000;615.43000000
2021-03-05;607.96000000;615.08000000
2021-03-06;607.19000000;614.22000000
2021-03-07;607.19000000;614.22000000
2021-03-08;607.19000000;614.22000000
2021-03-09;607.37000000;613.27000000
2021-03-10;605.24000000;613.18000000
2021-03-11;606.63000000;612.27000000
2021-03-12;606.71000000;612.54000000
2021-03-13;606.62000000;612.82000000
2021-03-14;606.62000000;612.82000000
2021-03-15;606.62000000;612.82000000
2021-03-16;606.00000000;612.66000000
2021-03-17;607.80000000;612.89000000
2021-03-18;607.43000000;613.58000000
2021-03-19;607.84000000;612.89000000
2021-03-20;606.13000000;613.28000000
2021-03-21;606.13000000;613.28000000
2021-03-22;606.13000000;613.28000000
2021-03-23;605.14000000;613.78000000
2021-03-24;608.24000000;614.15000000
2021-03-25;609.81000000;615.43000000
2021-03-26;609.35000000;615.66000000
2021-03-27;608.55000000;616.33000000
2021-03-28;608.55000000;616.33000000
2021-03-29;608.55000000;616.33000000
2021-03-30;607.45000000;616.24000000
2021-03-31;610.29000000;615.81000000
2021-04-01;608.16000000;615.13000000
2021-04-02;608.16000000;615.13000000
2021-04-03;608.16000000;615.13000000
2021-04-04;608.16000000;615.13000000
2021-04-05;608.16000000;615.13000000
2021-04-06;607.12000000;615.26000000
2021-04-07;606.94000000;614.27000000
2021-04-08;608.74000000;614.78000000
2021-04-09;609.46000000;614.68000000
2021-04-10;608.16000000;615.45000000
2021-04-11;608.16000000;615.45000000
2021-04-12;608.16000000;615.45000000
2021-04-13;606.99000000;616.03000000
2021-04-14;609.24000000;615.13000000
2021-04-15;609.64000000;615.09000000
2021-04-16;609.31000000;615.35000000
2021-04-17;609.97000000;615.84000000
2021-04-18;609.97000000;615.84000000
2021-04-19;609.97000000;615.84000000
2021-04-20;610.29000000;615.98000000
2021-04-21;609.94000000;616.60000000
2021-04-22;612.90000000;617.21000000
2021-04-23;612.41000000;618.49000000
2021-04-24;611.52000000;619.10000000
2021-04-25;611.52000000;619.10000000
2021-04-26;611.52000000;619.10000000
2021-04-27;613.42000000;619.90000000
2021-04-28;612.49000000;620.10000000
2021-04-29;614.73000000;621.67000000
2021-04-30;613.35000000;619.44000000
2021-05-01;611.08000000;616.92000000
2021-05-02;611.08000000;616.92000000
2021-05-03;611.08000000;616.92000000
2021-05-04;611.08000000;616.92000000
2021-05-05;609.42000000;617.73000000
2021-05-06;609.30000000;618.26000000
2021-05-07;613.44000000;618.81000000
2021-05-08;612.79000000;618.72000000
2021-05-09;612.79000000;618.72000000
2021-05-10;612.79000000;618.72000000
2021-05-11;611.95000000;618.97000000
2021-05-12;611.97000000;618.31000000
2021-05-13;613.29000000;618.02000000
2021-05-14;611.39000000;617.49000000
2021-05-15;609.82000000;616.06000000
2021-05-16;609.82000000;616.06000000
2021-05-17;609.82000000;616.06000000
2021-05-18;610.79000000;617.38000000
2021-05-19;612.08000000;619.50000000
2021-05-20;613.54000000;619.61000000
2021-05-21;611.16000000;620.34000000
2021-05-22;613.11000000;620.02000000
2021-05-23;613.11000000;620.02000000
2021-05-24;613.11000000;620.02000000
2021-05-25;614.15000000;620.00000000
2021-05-26;614.26000000;619.92000000
2021-05-27;613.79000000;621.08000000
2021-05-28;614.87000000;620.04000000
2021-05-29;613.22000000;620.24000000
2021-05-30;613.22000000;620.24000000
2021-05-31;613.22000000;620.24000000
2021-06-01;613.03000000;621.39000000
2021-06-02;614.70000000;621.99000000
2021-06-03;614.82000000;621.72000000
2021-06-04;613.87000000;620.81000000
2021-06-05;613.32000000;620.64000000
2021-06-06;613.32000000;620.64000000
2021-06-07;613.32000000;620.64000000
2021-06-08;613.47000000;621.10000000
2021-06-09;614.13000000;621.04000000
2021-06-10;614.07000000;621.13000000
2021-06-11;614.80000000;620.54000000
2021-06-12;614.10000000;620.21000000
2021-06-13;614.10000000;620.21000000
2021-06-14;614.10000000;620.21000000
2021-06-15;614.39000000;619.90000000
2021-06-16;612.63000000;618.65000000
2021-06-17;614.07000000;619.77000000
2021-06-18;614.07000000;620.30000000
2021-06-19;614.04000000;621.02000000
2021-06-20;614.04000000;621.02000000
2021-06-21;614.04000000;621.02000000
2021-06-22;613.84000000;621.16000000
2021-06-23;613.89000000;621.41000000
2021-06-24;616.70000000;622.10000000
2021-06-25;615.79000000;621.39000000
2021-06-26;614.23000000;620.67000000
2021-06-27;614.23000000;620.67000000
2021-06-28;614.23000000;620.67000000
2021-06-29;614.90000000;621.83000000
2021-06-30;615.25000000;621.92000000
2021-07-01;615.47000000;621.88000000
2021-07-02;615.82000000;622.51000000
2021-07-03;614.62000000;621.94000000
2021-07-04;614.62000000;621.94000000
2021-07-05;614.62000000;621.94000000
2021-07-06;615.50000000;621.97000000
2021-07-07;614.50000000;622.34000000
2021-07-08;616.31000000;623.31000000
2021-07-09;618.14000000;623.60000000
2021-07-10;617.97000000;623.60000000
2021-07-11;617.97000000;623.60000000
2021-07-12;617.97000000;623.60000000
2021-07-13;616.19000000;622.75000000
2021-07-14;615.01000000;621.07000000
2021-07-15;615.43000000;620.24000000
2021-07-16;615.16000000;621.43000000
2021-07-17;614.67000000;621.39000000
2021-07-18;614.67000000;621.39000000
2021-07-19;614.67000000;621.39000000
2021-07-20;613.56000000;621.92000000
2021-07-21;617.15000000;621.43000000
2021-07-22;614.45000000;620.18000000
2021-07-23;615.07000000;621.57000000
2021-07-24;615.42000000;621.69000000
2021-07-25;615.42000000;621.69000000
2021-07-26;615.42000000;621.69000000
2021-07-27;615.42000000;621.69000000
2021-07-28;614.47000000;622.22000000
2021-07-29;616.66000000;623.02000000
2021-07-30;617.93000000;623.17000000
2021-07-31;616.89000000;622.98000000
2021-08-01;616.89000000;622.98000000
2021-08-02;616.89000000;622.98000000
2021-08-03;616.89000000;622.98000000
2021-08-04;616.78000000;623.78000000
2021-08-05;617.14000000;623.53000000
2021-08-06;615.68000000;623.23000000
2021-08-07;616.39000000;623.02000000
2021-08-08;616.39000000;623.02000000
2021-08-09;616.39000000;623.02000000
2021-08-10;616.79000000;624.05000000
2021-08-11;618.41000000;623.84000000
2021-08-12;618.64000000;624.39000000
2021-08-13;618.01000000;623.17000000
2021-08-14;615.49000000;622.37000000
2021-08-15;615.49000000;622.37000000
2021-08-16;615.49000000;622.37000000
2021-08-17;615.83000000;622.17000000
2021-08-18;616.70000000;622.47000000
2021-08-19;616.73000000;622.72000000
2021-08-20;616.31000000;622.40000000
2021-08-21;615.97000000;622.85000000
2021-08-22;615.97000000;622.85000000
2021-08-23;615.97000000;622.85000000
2021-08-24;616.95000000;623.53000000
2021-08-25;619.55000000;624.25000000
2021-08-26;619.36000000;625.14000000
2021-08-27;620.29000000;625.43000000
2021-08-28;619.70000000;625.78000000
2021-08-29;619.70000000;625.78000000
2021-08-30;619.70000000;625.78000000
2021-08-31;619.83000000;626.46000000
2021-09-01;619.72000000;627.04000000
2021-09-02;620.94000000;627.41000000
2021-09-03;619.10000000;627.62000000
2021-09-04;619.60000000;627.12000000
2021-09-05;619.60000000;627.12000000
2021-09-06;619.60000000;627.12000000
2021-09-07;620.69000000;627.53000000
2021-09-08;621.16000000;627.91000000
2021-09-09;623.32000000;629.01000000
2021-09-10;623.92000000;630.41000000
2021-09-11;622.56000000;628.89000000
2021-09-12;622.56000000;628.89000000
2021-09-13;622.56000000;628.89000000
2021-09-14;622.56000000;628.89000000
2021-09-15;621.04000000;627.47000000
2021-09-16;621.28000000;627.09000000
2021-09-17;620.82000000;627.31000000
2021-09-18;619.94000000;626.87000000
2021-09-19;619.94000000;626.87000000
2021-09-20;619.94000000;626.87000000
2021-09-21;621.68000000;627.01000000
2021-09-22;619.60000000;627.44000000
2021-09-23;621.03000000;628.50000000
2021-09-24;623.65000000;628.79000000
2021-09-25;622.80000000;628.67000000
2021-09-26;622.80000000;628.67000000
2021-09-27;622.80000000;628.67000000
2021-09-28;622.49000000;628.96000000
2021-09-29;623.30000000;629.41000000
2021-09-30;623.24000000;629.71000000
2021-10-01;623.12000000;630.28000000
2021-10-02;622.95000000;629.95000000
2021-10-03;622.95000000;629.95000000
2021-10-04;622.95000000;629.95000000
2021-10-05;622.72000000;629.65000000
2021-10-06;621.08000000;629.12000000
2021-10-07;623.72000000;630.13000000
2021-10-08;625.17000000;630.43000000
2021-10-09;625.26000000;631.11000000
2021-10-10;625.26000000;631.11000000
2021-10-11;625.26000000;631.11000000
2021-10-12;625.00000000;631.62000000
2021-10-13;623.91000000;631.67000000
2021-10-14;626.21000000;631.79000000
2021-10-15;624.74000000;632.14000000
2021-10-16;625.33000000;631.90000000
2021-10-17;625.33000000;631.90000000
2021-10-18;625.33000000;631.90000000
2021-10-19;624.00000000;631.96000000
2021-10-20;626.35000000;632.36000000
2021-10-21;625.82000000;632.68000000
2021-10-22;627.52000000;633.75000000
2021-10-23;627.22000000;634.51000000
2021-10-24;627.22000000;634.51000000
2021-10-25;627.22000000;634.51000000
2021-10-26;629.54000000;635.08000000
2021-10-27;630.99000000;636.59000000
2021-10-28;633.38000000;640.10000000
2021-10-29;634.69000000;641.69000000
2021-10-30;634.69000000;641.84000000
2021-10-31;634.69000000;641.84000000
2021-11-01;634.69000000;641.84000000
2021-11-02;634.26000000;642.76000000
2021-11-03;635.73000000;642.62000000
2021-11-04;635.27000000;643.13000000
2021-11-05;637.00000000;643.33000000
2021-11-06;637.34000000;643.51000000
2021-11-07;637.34000000;643.51000000
2021-11-08;637.34000000;643.51000000
2021-11-09;635.08000000;644.05000000
2021-11-10;637.82000000;644.96000000
2021-11-11;638.56000000;644.95000000
2021-11-12;639.34000000;645.13000000
2021-11-13;638.21000000;645.47000000
2021-11-14;638.21000000;645.47000000
2021-11-15;638.21000000;645.47000000
2021-11-16;636.36000000;643.10000000
2021-11-17;635.07000000;641.58000000
2021-11-18;635.72000000;642.26000000
2021-11-19;635.35000000;641.11000000
2021-11-20;632.71000000;640.51000000
2021-11-21;632.71000000;640.51000000
2021-11-22;632.71000000;640.51000000
2021-11-23;633.37000000;640.49000000
2021-11-24;631.76000000;639.19000000
2021-11-25;632.48000000;638.71000000
2021-11-26;628.59000000;633.91000000
2021-11-27;626.56000000;632.20000000
2021-11-28;626.56000000;632.20000000
2021-11-29;626.56000000;632.20000000
2021-11-30;626.56000000;632.20000000
2021-12-01;626.15000000;632.93000000
2021-12-02;626.64000000;633.68000000
2021-12-03;627.61000000;634.32000000
2021-12-04;628.74000000;636.04000000
2021-12-05;628.74000000;636.04000000
2021-12-06;628.74000000;636.04000000
2021-12-07;631.77000000;638.64000000
2021-12-08;632.86000000;641.17000000
2021-12-09;636.78000000;642.65000000
2021-12-10;636.19000000;642.86000000
2021-12-11;635.94000000;641.96000000
2021-12-12;635.94000000;641.96000000
2021-12-13;635.94000000;641.96000000
2021-12-14;634.70000000;641.30000000
2021-12-15;636.01000000;642.49000000
2021-12-16;634.44000000;642.19000000
2021-12-17;633.84000000;640.82000000
2021-12-18;634.09000000;640.95000000
2021-12-19;634.09000000;640.95000000
2021-12-20;634.09000000;640.95000000
2021-12-21;634.11000000;642.06000000
2021-12-22;638.13000000;645.49000000
2021-12-23;639.72000000;646.33000000
2021-12-24;638.05000000;645.47000000
2021-12-25;637.85000000;643.82000000
2021-12-26;637.85000000;643.82000000
2021-12-27;637.85000000;643.82000000
2021-12-28;638.13000000;644.09000000
2021-12-29;638.94000000;644.83000000
2021-12-30;638.75000000;644.91000000
2021-12-31;639.06000000;645.25000000
2022-01-01;639.06000000;645.25000000
2022-01-02;639.06000000;645.25000000
2022-01-03;639.06000000;645.25000000
